period_end,price,eps,pe,bvps,pb,sps,ps,fwd_pe
2024-02-29,733.58,15.29,47.98,46.8,15.67,559.8,1.31,
2024-05-12,,,,,,,,47.26
2024-05-31,799.94,16.14,49.56,49.1,16.29,570.62,1.4,
2024-08-31,882.67,16.56,53.3,53.31,16.56,572.2,1.54,
2024-09-01,,,,,,,,51.99
2024-11-24,,,,,,,,53.89
2024-11-30,962.59,17.02,56.56,55.08,17.48,581.84,1.65,
2025-02-16,,,,,,,,57.92
2025-02-28,1039.73,17.12,60.73,57.64,18.04,593.67,1.75,
2025-05-11,,,,,,,,53.38
2025-05-31,1032.72,17.62,58.61,61.16,16.89,604.23,1.71,
2025-08-31,937.85,18.21,51.5,65.8,14.25,618.74,1.52,48.66
2025-11-23,,,,,,,,44.76
2025-11-30,909.58,18.67,48.72,68.26,13.32,630.46,1.44,
2026-02-15,,,,,,,,49.38
2026-02-28,1007.72,19.23,52.4,72.32,13.93,643.82,1.57,
2026-05-10,,,,,,,,47.27
2026-05-31,954.8,19.88,48.03,75.55,12.64,660.4,1.45,
2026-09-14,918.91,,46.22,,12.16,,1.39,
2026-09-15,,,,,,,,42.08
