period_end,price,eps,pe,bvps,pb,sps,ps,fwd_pe
2025-03-22,,,,,,,,17.55
2025-03-31,141.16,6.8,20.76,13.5,10.46,66.42,2.13,
2025-06-14,,,,,,,,16.38
2025-06-30,125.67,5.49,22.89,13.55,9.28,66.66,1.89,
2025-09-06,,,,,,,,17.65
2025-09-30,134.97,5.26,25.66,14.28,9.45,67.18,2.01,
2025-12-27,,,,,,,,16.93
2025-12-31,139.28,6.0,23.21,15.03,9.27,68.39,2.04,
2026-03-21,,,,,,,,17.39
2026-03-31,152.05,6.37,23.87,15.74,9.66,69.55,2.19,
2026-06-13,,,,,,,,16.41
2026-06-30,133.97,7.63,17.56,16.3,8.22,70.66,1.9,
2026-09-14,136.34,,17.87,,8.36,,1.93,
2026-09-15,,,,,,,,15.65
