period_end,price,eps,pe,bvps,pb,sps,ps,fwd_pe
2024-09-30,23.46,-3.71,0.0,24.34,0.96,12.76,1.84,
2024-12-28,,,,,,,,29.07
2024-12-31,20.05,-4.38,0.0,24.26,0.83,12.43,1.61,
2025-03-29,,,,,,,,46.41
2025-03-31,22.71,-4.48,0.0,24.4,0.93,12.35,1.84,
2025-06-28,,,,,,,,108.05
2025-06-30,22.4,-4.77,0.0,24.16,0.93,12.29,1.82,
2025-09-27,,,,,,,,160.49
2025-09-30,33.55,0.01,3355.0,24.49,1.37,12.2,2.75,
2025-12-27,,,,,,,,85.44
2025-12-31,36.9,-0.06,0.0,25.3,1.46,11.89,3.1,
2026-03-28,,,,,,,,85.87
2026-03-31,44.13,-0.6,0.0,24.88,1.77,11.65,3.79,
2026-06-27,,,,,,,,122.65
2026-06-30,139.63,-2.09,0.0,20.45,6.83,11.86,11.77,
2026-09-14,97.19,,0.0,,4.75,,8.19,58.25
